,0
ERICKSON_DIRECT_INSTRUCTION_PACING,0.0001500898560597896
ERICKSON_COMPARATIVE_SUGGESTION,0.0001500898560597896
ERICKSON_AUTHORITY_ASSERTION,0.0001500898560597896
ERICKSON_UTILIZATION_RESTRICTION,0.0001500898560597896
ERICKSON_PRESUPPOSITION_SAFETY,0.0001500898560597896
ERICKSON_UTILIZATION_DELEGATION,0.0001500898560597896
ERICKSON_TRUISM_AND_PIVOT,0.0001500898560597896
ERICKSON_DIRECT_CONFRONTATION_SHOCK,0.0001500898560597896
ERICKSON_DOUBLE_BIND_INDUCTION,0.0001500898560597896
ERICKSON_INDUCTION_PERMISSIVE,0.0001500898560597896
ERICKSON_DOUBLE_BIND_TEMPORAL,0.0001500898560597896
ERICKSON_MINIMAL_PROMPT,0.0001500898560597896
ERICKSON_TEMPORAL_VALIDATION,0.0001500512866153778
ERICKSON_TRUISM_AND_SYMBOLIC_CLOSURE,0.00015002740858035825
ERICKSON_PSEUDO_SCIENTIFIC_DISSOCIATION,0.0001500191358417285
ERICKSON_DOUBLE_BIND_REDUCTION,0.0001500191358417285
ERICKSON_PHONOLOGICAL_AMBIGUITY,0.00014996933725485112
ERICKSON_UTILIZATION_TIME_DISTORTION,0.00014996015037961084
ERICKSON_ORDINARY_TRUISM,0.00014992794286159607
ERICKSON_TRUISM_AND_RHETORICAL_QUESTION,0.00014992794286159607
ERICKSON_REPETITIVE_PROCESS,0.00014992794286159607
ERICKSON_CHALLENGING_AMBIGUITY,0.00014992794286159607
ERICKSON_DIRECT_SUGGESTION_AMNESIA,0.00014992794286159607
ERICKSON_SHOCK_AND_PRESUPPOSITION,0.00014992794286159607
ERICKSON_MOMENTUM_SHIFT,0.00014992794286159607
ERICKSON_PRESUPPOSITION_AND_PROBING,0.00014992794286159607
ERICKSON_HUMOROUS_REFRAME,0.00014987822535019113
ERICKSON_ASSUMPTIVE_QUESTION,0.0001498689962913747
ERICKSON_STATE_VALIDATION,0.0001498689962913747
ERICKSON_TIME_DISTORTION_RECALL,0.00014983676220432324
ERICKSON_DISTRACTION_INTERROGATIVE,0.00014983676220432324
ERICKSON_UTILIZATION_AND_PARADOX,0.00014983676220432324
ERICKSON_REFRAMING_PROJECTION,0.00014983676220432324
ERICKSON_UTILIZATION_OF_INABILITY,0.00014983676220432324
ERICKSON_PROXY_DISSOCIATION,0.00014983676220432324
ERICKSON_METAPHOR_INDIRECT_SUGGESTION,0.00014983676220432324
ERICKSON_TRUISM_AND_UNIVERSAL_EXPERIENCE,0.00014983676220432324
ERICKSON_MINIMAL_EXPOSURE_FUTURE_PACING,0.00014983676220432324
ERICKSON_ANECDOTE_HUMOR,0.00014983676220432324
ERICKSON_DISSOCIATION_SENSORY_DISTORTION,0.00014983676220432324
ERICKSON_TRUISM_PRINCIPLE,0.00014983676220432324
ERICKSON_YES_SET_SENSORY_ANCHOR,0.00014983676220432324
ERICKSON_DIRECT_COMMAND_CRITIQUE,0.00014983676220432324
ERICKSON_ANATOMICAL_GENERALIZATION,0.00014983676220432324
ERICKSON_DISSOCIATIVE_AWAKENING,0.0001498331042069923
ERICKSON_INTERROGATIVE_BRIDGE,0.00014978718534703229
ERICKSON_NEGATIVE_HALLUCINATION_TRUISM,0.00014977788128756566
ERICKSON_UNIVERSAL_UTILIZATION,0.00014977788128756566
ERICKSON_UTILIZATION_AND_VALIDATION,0.00014977788128756566
ERICKSON_AGE_REGRESSION_DISORIENTATION,0.00014974217264263566
ERICKSON_FUTURE_PACING_AUTONOMY,0.000149741245803073
ERICKSON_EMPATHIC_INDUCTION,0.00014973225725044428
ERICKSON_AGE_REGRESSION_REVIVIFICATION,0.00014965118065911695
ERICKSON_UTILIZATION_SELF_DISCLOSURE,0.00014965118065911695
ERICKSON_TECHNIQUE_LABELING,0.00014965118065911695
ERICKSON_PERMISSIVE_METAPHOR,0.00014965000242573353
ERICKSON_BYPASS_CONSCIOUS_CONTROL,0.00014965000242573353
ERICKSON_PROVOCATION_REFRAMING,0.0001496411196713515
ERICKSON_TIME_DISTORTION_REDUCING_RESISTANCE,0.00014946573308984034
ERICKSON_PRESUPPOSITION_POSSIBILITY,0.00014937488183394514
ERICKSON_VALIDATION_REFRAME,0.0001492841288791417
ERICKSON_DIRECTIVE_ARRANGEMENT,0.0001492841288791417
ERICKSON_UTILIZATION_AND_PERMISSIVE_SUGGESTION,0.00014919332960368372
ERICKSON_DOUBLE_BIND_ATTENTION,0.00014919332960368372
ERICKSON_SHOCK_AND_BIND,0.00014905880923395785
ERICKSON_DIRECT_SUGGESTION_CHILD,0.00014905880923395785
ERICKSON_CHALLENGING_ASSUMPTIONS,0.00014905317970369817
ERICKSON_SPATIAL_METAPHOR,0.00014905317970369817
ERICKSON_CLARIFICATION,0.00014899206361745457
ERICKSON_PARADOXICAL_PROVOCATION,0.0001489819652818748
ERICKSON_TRUISM_TERMINATION,0.00014896823284922284
ERICKSON_RAPPORT_REINFORCEMENT,0.00014896823284922284
ERICKSON_POSTHYPNOTIC_INEVITABILITY,0.00014896823284922284
ERICKSON_IDEOMOTOR_CONDITIONING,0.00014893489268206152
ERICKSON_TRUISM_EMPOWERMENT,0.00014892427617450713
ERICKSON_UTILIZATION_META,0.0001489128371411463
ERICKSON_DISSOCIATION_ANCHORING,0.00014890143950709804
ERICKSON_RHETORICAL_CURIOSITY,0.00014889138841414873
ERICKSON_NEGATIVE_APPROACH,0.00014888901640817718
ERICKSON_TRANCE_RECOGNITION,0.00014888901640817718
ERICKSON_AUTHORITY_AND_SEARCH,0.00014887978960781076
ERICKSON_INDIRECT_PACING,0.00014885771772827437
ERICKSON_SPECIFICITY_PUN,0.00014885771772827437
ERICKSON_EXPECTANCY_TRUISM,0.00014885771772827437
ERICKSON_PRESUPPOSITION_REDIRECTION,0.00014885771772827437
ERICKSON_AMBIGUITY_CHALLENGE,0.00014884902461463541
ERICKSON_RATIFICATION_TAG_QUESTION,0.00014884449396723092
ERICKSON_CONTINGENT_NEGATION,0.00014883953024612457
ERICKSON_SHOCK_SEARCH,0.00014883953024612457
ERICKSON_RHETORICAL_MOTIVATION,0.00014882659563224338
ERICKSON_PRESUPPOSITION_RECALL,0.00014880088250285683
ERICKSON_PRESUPPOSITION_MEMORY,0.0001487672294790031
ERICKSON_PARA_VERBAL_PACING,0.0001487672294790031
ERICKSON_UTILIZATION_CONTRADICTION,0.0001487672294790031
ERICKSON_VISUAL_HALLUCINATION_SUGGESTION,0.0001487672294790031
ERICKSON_FUTURE_PACING_REPRIEVE,0.0001487672294790031
ERICKSON_UNCERTAINTY_INDUCTION,0.0001487672294790031
ERICKSON_UTILIZATION_AND_DISRUPTION,0.0001487672294790031
ERICKSON_TIME_DISTORTION_AWAKENING,0.0001487672294790031
ERICKSON_DIRECT_COMMAND_SEQUENCE,0.00014875861625630762
ERICKSON_UTILIZATION_SURPRISE,0.00014875397446653064
ERICKSON_INCREMENTAL_UTILIZATION,0.00014873611315678544
ERICKSON_OBSERVATION_OF_RESISTANCE,0.00014871043014532325
ERICKSON_CONFUSION_SCRAMBLING,0.00014869792285109574
ERICKSON_UTILIZATION_PRAGMATISM,0.00014869792285109574
ERICKSON_DIRECT_UTILIZATION_STATE_SHIFT,0.00014867979055268704
ERICKSON_INDIRECT_SUGGESTION_QUOTING,0.00014866819786240438
ERICKSON_SURPRISE_CATALEPSY,0.00014866369356520307
ERICKSON_TIME_GENERALIZATION,0.00014866369356520307
ERICKSON_INCREMENTAL_PROGRESSION,0.00014864569155805354
ERICKSON_INTERPERSONAL_BRIDGE,0.00014864569155805354
ERICKSON_REFRAMING_AND_PATTERN_INTERRUPTION,0.00014862366403001795
ERICKSON_UTILIZATION_AGE_REGRESSION,0.00014862000410836683
ERICKSON_REPETITION_DIRECTIVE,0.00014860138353787002
ERICKSON_POST_HYPNOTIC_INSTRUCTION,0.00014858942585662996
ERICKSON_UTILIZATION_AND_REFERRAL,0.00014858942585662996
ERICKSON_YES_SET_PREP,0.00014858942585662996
ERICKSON_AUTHORITY_RAPPORT,0.00014857785735542043
ERICKSON_SUBTLETY,0.00014857319320680154
ERICKSON_INDIRECT_SUGGESTION_FUTURE_PACING,0.00014857319320680154
ERICKSON_AUTHORITY_QUOTATION,0.00014857319320680154
ERICKSON_TRANCE_FACILITATION_QUESTIONS,0.00014857319320680154
ERICKSON_UTILIZATION_TAG_QUESTION,0.00014857319320680154
ERICKSON_PROCESS_INSTRUCTION,0.00014857119884900834
ERICKSON_IDEOMOTOR_PROCESS,0.00014854961025077422
ERICKSON_PROGRESSIVE_ANESTHESIA,0.00014853821472420487
ERICKSON_INDIRECT_SUGGESTION_THROUGH_ANECDOTE,0.00014853297402054572
ERICKSON_MILITARY_METAPHOR_COMMAND,0.00014852978433542154
ERICKSON_REPETITIVE_COMMAND,0.00014851107796726132
ERICKSON_DIRECT_SUGGESTION_COMMITMENT,0.00014849921890638398
ERICKSON_UTILIZATION_SEARCH,0.00014849921890638398
ERICKSON_CONGRUENCE_AND_AUTHORITY,0.00014849921890638398
ERICKSON_TRUISM_AND_MULTIPLE_CHOICE,0.00014848818992888938
ERICKSON_UTILIZATION_INEVITABILITY,0.0001484829379553496
ERICKSON_POSTHYPNOTIC_TRIGGER,0.0001484829379553496
ERICKSON_PERMISSIVE_TRANSITION,0.0001484829379553496
ERICKSON_IMPLICIT_SUGGESTION,0.0001484829379553496
ERICKSON_TAG_QUESTION_REINFORCEMENT,0.0001484829379553496
ERICKSON_FUTURE_PACING_SAFEGUARD,0.0001484829379553496
ERICKSON_DOUBLE_BIND_TRANCE,0.0001484829379553496
ERICKSON_NATURALISTIC_ANALOGY,0.0001484829379553496
ERICKSON_TIME_DISTORTION_INQUIRY,0.00014847581208872983
ERICKSON_AUTONOMY_STRATEGY,0.000148459443240243
ERICKSON_UTILIZATION_AND_PROGRESSIVE_LEADING,0.0001484480831574958
ERICKSON_CHALLENGE_TRY,0.00014844286771334978
ERICKSON_COGNITIVE_DISRUPTION,0.00014844286771334978
ERICKSON_PATTERN_OBSERVATION,0.00014844286771334978
ERICKSON_SYMBOLIC_DECODING,0.0001484396108309457
ERICKSON_YES_SET_ORIENTATION,0.000148436915108495
ERICKSON_DISSOCIATION_SPLIT,0.00014843521105856026
ERICKSON_CHALLENGE_AUTHORITY,0.0001484306846478111
ERICKSON_CONFUSION_BY_PANTOMIME,0.0001484091022872935
ERICKSON_CONGRUENCE_EXPECTANCY,0.00014840890785382973
ERICKSON_AUTHORITY_UTILIZATION,0.00014840890785382973
ERICKSON_DIALECTICAL_INTEGRATION,0.00014840890785382973
ERICKSON_RESOURCE_ELICITATION,0.00014840890785382973
ERICKSON_DIRECTIVE_EXPECTATION,0.0001483979157964165
ERICKSON_HAND_LEVITATION_INDUCTION,0.00014838680597400127
ERICKSON_FORGETTING_UTILIZATION,0.00014838560481322957
ERICKSON_DIRECT_ASSERTION,0.00014838560481322957
ERICKSON_PRAGMATIC_REORIENTATION,0.00014836384348295133
ERICKSON_SENSORY_HALLUCINATION,0.00014835790982956076
ERICKSON_TRUISM_METAPHOR,0.00014834936775674854
ERICKSON_MINIMALIST_REFRAME,0.00014834936775674854
ERICKSON_TEMPORAL_MARKER,0.00014834936775674854
ERICKSON_DIRECT_PROBE,0.00014834936775674854
ERICKSON_RHETORICAL_TEASE,0.00014834664904269512
ERICKSON_INDUCTION_PREPARATION,0.00014834499268927287
ERICKSON_LINGUISTIC_CALIBRATION,0.00014834499268927287
ERICKSON_TIME_DISTORTION_VALIDATION,0.00014834020832197442
ERICKSON_DOUBLE_BIND_CONFIDENTIALITY,0.00014831887360066353
ERICKSON_NONVERBAL_COMMUNICATION_SETUP,0.00014831887360066353
ERICKSON_TAG_QUESTIONS_RESISTANCE_UTILIZATION,0.0001483111521895702
ERICKSON_EYE_FIXATION_INDUCTION,0.00014829624340175032
ERICKSON_PRESENT_UTILIZATION,0.00014827347068854877
ERICKSON_RHYTHMIC_SHOCK_AND_IDEATION,0.0001482677170081039
ERICKSON_UTILIZATION_FOCUS_SHIFT,0.0001482593262979965
ERICKSON_DIRECT_FACILITATION,0.0001482593262979965
ERICKSON_AUTHORITY_SAFETY_NET,0.0001482593262979965
ERICKSON_UTILIZATION_SEEDING,0.0001482593262979965
ERICKSON_DIRECT_AUTHORITARIAN_COMMAND,0.0001482593262979965
ERICKSON_UTILIZATION_OF_NOT_KNOWING,0.0001482593262979965
ERICKSON_DIRECT_INVITATION,0.0001482593262979965
ERICKSON_SENSORY_ACUITY_UTILIZATION,0.00014825893722078927
ERICKSON_CONFUSION_PRESUPPOSITION,0.00014825658169048906
ERICKSON_CONFUSION_PUN,0.00014825024909585784
ERICKSON_RATIFICATION_TAG,0.00014825015200793125
ERICKSON_EMPOWERMENT_AWARENESS,0.00014823554481434555
ERICKSON_TRANSFORMATIONAL_NARRATIVE,0.0001482288025011626
ERICKSON_PROFESSIONAL_LEGACY,0.0001482288025011626
ERICKSON_INTEGRATION_SUGGESTION,0.00014822284622969804
ERICKSON_UTILIZATION_ALL_POSSIBILITIES,0.00014820619927112928
ERICKSON_COMPOUND_SENSORY_SUGGESTION,0.0001481975815768649
ERICKSON_COMPOUND_STATEMENT,0.0001481975815768649
ERICKSON_UTILIZATION_BREAK,0.00014818409673338488
ERICKSON_INDIRECT_RESOLUTION,0.00014818345077236174
ERICKSON_SHOCK_AND_CONFRONTATION,0.00014818339931414707
ERICKSON_PERMISSIVE_NOT_KNOWING,0.00014818339931414707
ERICKSON_FACTUAL_INQUIRY,0.0001481776523900602
ERICKSON_RHYTHMIC_PACING_AND_LEADING,0.0001481776523900602
ERICKSON_AGE_REGRESSION_RESOURCE,0.0001481776523900602
ERICKSON_DIRECT_SUGGESTION_PACING,0.00014817669225827585
ERICKSON_CHALLENGE_BELIEF,0.00014816010065428367
ERICKSON_UNCONSCIOUS_DISPLACEMENT,0.000148159997065089
ERICKSON_AUTONOMY_MODELING,0.0001481455009420403
ERICKSON_TRUISM_DISTINCTION,0.00014814450712231003
ERICKSON_PUN_CONFUSION,0.00014814450712231003
ERICKSON_NEGATIVE_SUGGESTION_AND_TRUISM,0.00014814450712231003
ERICKSON_DISSOCIATIVE_POST_HYPNOTIC,0.00014813087463375353
ERICKSON_LINKING_OPPONENT_PROCESS,0.00014813087463375353
ERICKSON_SENSORY_CHALLENGE,0.00014812448100747752
ERICKSON_NON_ATTACHMENT,0.00014810305071637027
ERICKSON_DISSOCIATION_METAPHOR,0.00014809407498287137
ERICKSON_EMOTIONAL_FLOODING,0.00014809330557284393
ERICKSON_TEMPORAL_LINKING,0.00014809330557284393
ERICKSON_CHALLENGE_COMMITMENT,0.0001480931949567219
ERICKSON_NOT_KNOWING_FRAME,0.0001480931949567219
ERICKSON_NEGATIVE_SUGGESTION_TAG,0.0001480858387498237
ERICKSON_PERMISSIVE_BOUNDARY,0.0001480858387498237
ERICKSON_PLAYFUL_AMBIGUITY,0.0001480858387498237
ERICKSON_PRECISION_CORRECTION,0.0001480858387498237
ERICKSON_TRUISM_ORIENTATION,0.00014807024084384062
ERICKSON_AMBIGUITY_DISSOCIATION,0.0001480698515527764
ERICKSON_INDIVIDUALIZED_TRUISM,0.00014805539851161264
ERICKSON_ADJECTIVE_COUPLING,0.0001480545510840817
ERICKSON_THERAPEUTIC_PARADOX,0.0001480545510840817
ERICKSON_DISSOCIATION_OPPONENT,0.00014804207263054825
ERICKSON_OPPONENT_PROCESS_LINKAGE,0.00014804207263054825
ERICKSON_DISSOCIATION_BY_TIME,0.00014800401675980318
ERICKSON_REFRAME_LIMITATION,0.00014800336564364358
ERICKSON_CLINICAL_MAPPING,0.00014800336564364358
ERICKSON_METAPHOR_CONNECTION,0.00014800336564364358
ERICKSON_COGNITIVE_OCCUPATION,0.00014798452386997223
ERICKSON_CONFUSION_COUNTING,0.00014798008299941613
ERICKSON_EVOCATION_OF_CHILDHOOD_REGRESSION,0.00014798008299941613
ERICKSON_PERMISSIVE_RELAXATION,0.00014796499139318062
ERICKSON_DOUBLE_BIND_AMNESIA,0.0001479598856116621
ERICKSON_DIRECT_COMMAND_FOR_OBSERVATION,0.00014795718095937622
ERICKSON_TRUISM_REDUCTIO,0.00014795718095937622
ERICKSON_CURIOSITY_INQUIRY,0.00014795634688388582
ERICKSON_STORYTELLING_INDIRECT,0.00014795618012980425
ERICKSON_DIRECTIVE_ACTION,0.00014794326616355153
ERICKSON_AMNESIA_CONFUSION,0.00014794213425419042
ERICKSON_SPATIAL_DISTORTION_AND_UTILIZATION,0.0001479418185281086
ERICKSON_VAGUE_TRANSITION,0.00014792308971096977
ERICKSON_VISUALIZATION_PROMPT,0.00014791733179705076
ERICKSON_DISSOCIATION_EXTERNALIZATION,0.00014791406942397676
ERICKSON_TWO_LEVEL_METAPHOR,0.00014790724808867912
ERICKSON_AGE_REGRESSION_REINFORCEMENT,0.00014789459414028057
ERICKSON_REFRAMING_PHYSIOLOGICAL_UTILIZATION,0.00014789384375426162
ERICKSON_UNCONSCIOUS_COMMUNICATION,0.0001478834495802261
ERICKSON_PARADOXICAL_INTENTION_PHYSIOLOGICAL_AWARENESS,0.00014788171199310823
ERICKSON_TIME_DOUBLE_BIND,0.00014787493615260003
ERICKSON_PHYSIOLOGICAL_LINK,0.00014787352797621
ERICKSON_INTERRUPTION_PATTERN,0.00014787352797621
ERICKSON_DIRECT_SEEDING,0.00014787352797621
ERICKSON_PRAGMATIC_NEGATION,0.00014786653222663234
ERICKSON_INDIRECT_DEFENSE,0.00014786653222663234
ERICKSON_PHYSIOLOGICAL_TRUISM_COMMAND,0.00014786653222663234
ERICKSON_IDEOMOTOR_INQUIRY,0.00014786639231488235
ERICKSON_UTILIZATION_AND_CURIOSITY,0.00014786639231488235
ERICKSON_OPEN_QUESTION,0.00014786639231488235
ERICKSON_FOLLOWUP_VALIDATION,0.0001478660740402887
ERICKSON_TRUISM_INTERNAL_SHIFT,0.0001478571186971465
ERICKSON_DIRECT_PRESCRIPTION,0.0001478534096233261
ERICKSON_SPACE_DISTORTION,0.00014785186469644062
ERICKSON_UTILIZATION_PERMISSIVENESS,0.00014785186469644062
ERICKSON_DISSOCIATION_CATALEPSY,0.00014784204462764302
ERICKSON_UNCONSCIOUS_POTENCY,0.00014784025243548115
ERICKSON_UTILIZATION_RELATIONSHIP,0.0001478362367749312
ERICKSON_AUTOHYPNOTIC_REASSURANCE,0.00014783385146507034
ERICKSON_AMNESIA_METAPHOR_TIME_DISTORTION,0.0001478331549522792
ERICKSON_BYPASS_RESISTANCE,0.00014782415813250426
ERICKSON_CONFUSION_LOGIC,0.00014782415813250426
ERICKSON_LINGUISTIC_DISSOCIATION,0.00014782415813250426
ERICKSON_RAPID_REINDUCTION,0.00014782415813250426
ERICKSON_PRESUPPOSITION_EMPOWERMENT,0.00014782194294562677
ERICKSON_PERMISSIVE_PRESUPPOSITION,0.0001478086157392523
ERICKSON_TRUISM_SPATIAL_MAPPING,0.0001478048810069067
ERICKSON_CLINICAL_REALISM,0.00014780396485985516
ERICKSON_UTILIZATION_SOFT_ASSERTION,0.0001477985173455243
ERICKSON_BYPASS_CONSCIOUSNESS,0.00014779366096029402
ERICKSON_SOURCE_INQUIRY,0.00014778837874029977
ERICKSON_CONGRUENCE_DIRECTIVE,0.00014778511961383825
ERICKSON_ANECDOTE_INDIRECT_LEARNING,0.0001477836067507873
ERICKSON_INDIRECT_SUGGESTION_THROUGH_ROLE,0.0001477836067507873
ERICKSON_ANECDOTE_SUGGESTION,0.0001477836067507873
ERICKSON_METAPHOR_PERSPECTIVE,0.0001477836067507873
ERICKSON_PRESUPPOSITION_OPEN_QUESTION,0.0001477836067507873
ERICKSON_OBSERVATIONAL_REDEFINITION,0.0001477836067507873
ERICKSON_STORYTELLING_ANCHOR,0.0001477836067507873
ERICKSON_REGRESSION_RESOURCE_RETRIEVAL,0.00014777661804999951
ERICKSON_TRANSFERENCE_UTILIZATION,0.00014777661804999951
ERICKSON_SUBTLE_REINFORCEMENT,0.00014777661804999951
ERICKSON_PARADOXICAL_COMPLIMENT,0.00014777661804999951
ERICKSON_OBSERVATIONAL_SHIFT,0.00014777661804999951
ERICKSON_UTILIZATION_ANCHORING,0.000147776519696703
ERICKSON_PHS_DISSOCIATION,0.000147776519696703
ERICKSON_DIRECT_EMPHASIS,0.000147776519696703
ERICKSON_PHYSICAL_INTERVENTION,0.000147776519696703
ERICKSON_AMBIGUITY_TRAINING,0.000147776519696703
ERICKSON_UTILIZATION_AND_RAPPORT,0.000147776519696703
ERICKSON_CLINICAL_EXPERIMENTATION,0.00014777629936006556
ERICKSON_PROCEDURAL_AUTHORITY,0.00014777299307152633
ERICKSON_TEMPORAL_UTILIZATION,0.00014776874456855479
ERICKSON_REFRAMING_RESPONSIBILITY,0.00014776726303675976
ERICKSON_DIRECT_INSTRUCTIONAL_PRESUPPOSITION,0.00014776726303675976
ERICKSON_TRUISM_NEGATIVE,0.00014776726303675976
ERICKSON_UTILIZATION_NEUTRALIZATION,0.00014776495523962423
ERICKSON_DIRECTIVE_BEHAVIORAL_ACTIVATION,0.0001477632428968693
ERICKSON_CATALEPTIC_ANCHOR,0.00014775626470823284
ERICKSON_AUTHORITY_CONGRUENCE,0.00014775319824584675
ERICKSON_NEGATIVE_SUGGESTION_DISSOCIATION,0.00014775209633821162
ERICKSON_UTILIZATION_PUN,0.00014774800152674114
ERICKSON_REFRAMING_CONFUSION,0.0001477463264815318
ERICKSON_RHETORICAL_TRUISM,0.00014774603398233068
ERICKSON_TIME_DISTORTION_PROBE,0.00014774403266697413
ERICKSON_TIME_DISTORTION_PRESUPPOSITION,0.00014774403266697413
ERICKSON_AUTONOMY_RAPPORT,0.00014774403266697413
ERICKSON_FUTURE_PACING_PERMISSIVE,0.0001477417755843664
ERICKSON_INDIVIDUAL_UTILIZATION,0.00014772949613270678
ERICKSON_TRANSITIONAL_AWAKENING,0.0001477260759745693
ERICKSON_UTILIZATION_OPEN_ENDED,0.00014771875212127007
ERICKSON_PSYCHOLOGICAL_FLEXIBILITY,0.00014771839332979218
ERICKSON_EXTERNALIZATION_UTILIZATION,0.00014771839332979218
ERICKSON_DIRECT_COMMAND_SPECIFICITY,0.0001477178465758487
ERICKSON_TEMPORAL_DISPLACEMENT,0.00014771409488608937
ERICKSON_DISSOCIATIVE_AMNESIA,0.0001477087096525893
ERICKSON_REDIRECTION_UTILIZATION,0.0001477087096525893
ERICKSON_AMBIGUITY_AND_PERMISSIVENESS,0.000147707817547808
ERICKSON_SEMANTIC_EXPANSION,0.0001477038143338922
ERICKSON_EMBEDDED_COMMAND_AND_CHOICE,0.0001477038143338922
ERICKSON_RELATIONAL_PROMPT,0.00014769848050740983
ERICKSON_UTILIZATION_RATIFICATION,0.00014769526282522942
ERICKSON_TONE_OVER_CONTENT,0.00014769526282522942
ERICKSON_RHETORICAL_PACING,0.0001476865732560962
ERICKSON_REPETITION_ANCHORING,0.00014768316742472774
ERICKSON_POST_HYPNOTIC_BIND,0.00014768316742472774
ERICKSON_REFRAMING_SOCIAL_STIGMA,0.00014768032991612992
ERICKSON_INFLECTION,0.00014767820935808912
ERICKSON_PARADOX_PRIMING,0.00014767484484809256
ERICKSON_DIRECT_INJUNCTION,0.00014767484484809256
ERICKSON_STRATEGIC_DELAY,0.00014767333577528848
ERICKSON_UNCONSCIOUS_KNOWING,0.00014767333577528848
ERICKSON_AGE_REGRESSION_DISTRACTION,0.00014767075687419814
ERICKSON_DISSOCIATION_FOCUS,0.00014766239296091013
ERICKSON_PACING_AND_RAPPORT,0.00014765813495234363
ERICKSON_PACING_AND_OBSERVATION,0.00014765656420696822
ERICKSON_STRATEGIC_SIMPLICITY,0.00014765656420696822
ERICKSON_DIRECT_SUGGESTION_WITH_HIDDEN_TEST,0.00014765425846380195
ERICKSON_TIME_DISTORTION_REFRAMING,0.00014765425846380195
ERICKSON_TIME_DISTORTION_TEST,0.00014765425846380195
ERICKSON_CLINICAL_RATIONALE,0.0001476519862832278
ERICKSON_UTILIZATION_AND_AUTONOMY,0.0001476519862832278
ERICKSON_UTILIZATION_POSSIBILITY,0.0001476519862832278
ERICKSON_SEPARATION_TECHNIQUE,0.00014763979450469307
ERICKSON_POST_HYPNOTIC_PREP,0.00014763619610795679
ERICKSON_TRANCE_INDUCTION_DISSOCIATION,0.00014763619610795679
ERICKSON_FRAME_CHALLENGE,0.00014763106444327584
ERICKSON_ASSOCIATIVE_RECALL,0.00014763005501743326
ERICKSON_UTILIZATION_OF_CONSTRAINTS,0.0001476286442978666
ERICKSON_PERMISSIVE_REFRAMING,0.0001476286442978666
ERICKSON_NORMALIZATION_STATE,0.0001476286442978666
ERICKSON_DISSOCIATION_PREMISE,0.0001476286442978666
ERICKSON_ANALOGICAL_TRUISM,0.0001476286442978666
ERICKSON_DISSOCIATIVE_RECOLLECTION,0.0001476286442978666
ERICKSON_PATIENT_CENTERED_UTILIZATION,0.0001476286365438571
ERICKSON_RATIFICATION_COMMITMENT,0.000147628135457502
ERICKSON_DIRECTIVE_FOCUS,0.00014762766324919084
ERICKSON_IMPLIED_DIRECTIVE_IDEOMOTOR,0.00014762695582608927
ERICKSON_POST_HYPNOTIC_LINKING,0.00014762467460295443
ERICKSON_REFRAMING_INTERRUPTION,0.00014762431688544235
ERICKSON_FUTURE_PACING_CONSEQUENCE,0.00014762431688544235
ERICKSON_CHALLENGE_AND_PRESUPPOSITION,0.00014762431688544235
ERICKSON_INDIRECT_SUGGESTION_AND_TRUISM,0.00014762160404057536
ERICKSON_CASE_STUDY_PRIMING,0.0001476201945690501
ERICKSON_DISSOCIATIVE_TRANSPORT,0.00014761562615887201
ERICKSON_DOUBLE_BIND_OBSERVATION,0.0001476122616009652
ERICKSON_TRUISM_AND_ASSOCIATION,0.0001476122616009652
ERICKSON_DIRECT_SUGGESTION_REINDUCTION,0.00014760877256599428
ERICKSON_VALIDATION_ACCEPTANCE,0.00014760877256599428
ERICKSON_TAG_QUESTION_AGREEMENT,0.00014760630983454625
ERICKSON_AMNESIA_CONFIRMATION,0.00014760630983454625
ERICKSON_NATURAL_METAPHOR,0.00014760590085305365
ERICKSON_DIRECT_INDUCTION_DEMO,0.00014760546603053933
ERICKSON_UNCONSCIOUS_RATIONALIZATION,0.00014760546603053933
ERICKSON_PARADOXICAL_SAFETY_AND_DIRECTIVE,0.00014760295367551604
ERICKSON_UTILIZATION_PLAY,0.00014759883830926484
ERICKSON_LIMITATION_ANALYSIS,0.0001475966484273332
ERICKSON_SUBJECTIVE_REFRAME,0.0001475919859252987
ERICKSON_META_TEACHING_ASSOCIATION,0.00014758843397488143
ERICKSON_REFRAMING_AND_POST_HYPNOTIC_SUGGESTION,0.00014758843397488143
ERICKSON_SELECTIVE_FOCUS,0.000147587185303061
ERICKSON_AGE_REGRESSION_INDUCTION,0.000147587185303061
ERICKSON_OBSERVATION_PARADOX,0.0001475850089950642
ERICKSON_MODAL_POSSIBILITY,0.0001475850089950642
ERICKSON_AMBIGUITY_METAPHOR,0.0001475850089950642
ERICKSON_PATTERN_RECOGNITION,0.0001475850089950642
ERICKSON_EXTERNAL_INSIGHT_UTILIZATION,0.00014758418370306028
ERICKSON_TRANSITIONAL_CLOSURE,0.00014758367965480895
ERICKSON_CHALLENGE_INSIGHT,0.00014758367965480895
ERICKSON_DISSOCIATION_REINFORCEMENT,0.00014758284271148775
ERICKSON_PROJECTION_AUTOHYPNOSIS,0.00014758108016837322
ERICKSON_PAST_RESOURCE_UTILIZATION,0.00014758108016837322
ERICKSON_NOMINALIZATION,0.00014757368909483807
ERICKSON_IRREVERSIBILITY_BIND,0.00014757368909483807
ERICKSON_PUZZLE_METAPHOR,0.00014757368909483807
ERICKSON_CONSCIOUS_INTERFERENCE,0.00014757260483272855
